input/g47.rud	|V| = 1000	|E| = 9990	Semi-Greedy-1 Cut Value = 6342		Local Cut Value = 6445	Local Search Iterations = 61	GRASP Iterations = 50	GRASP Cut Value = 6497
input/g52.rud	|V| = 1000	|E| = 5916	Semi-Greedy-2 Cut Value = 3283		Local Cut Value = 3675	Local Search Iterations = 220	GRASP Iterations = 50	GRASP Cut Value = 3696
input/g10.rud	|V| = 800	|E| = 19176	Semi-Greedy-2 Cut Value = 214		Local Cut Value = 1747	Local Search Iterations = 543	GRASP Iterations = 50	GRASP Cut Value = 1837
input/g6.rud	|V| = 800	|E| = 19176	Semi-Greedy-2 Cut Value = 361		Local Cut Value = 1918	Local Search Iterations = 564	GRASP Iterations = 50	GRASP Cut Value = 2010
input/g9.rud	|V| = 800	|E| = 19176	Semi-Greedy-2 Cut Value = 263		Local Cut Value = 1795	Local Search Iterations = 556	GRASP Iterations = 50	GRASP Cut Value = 1881
input/g7.rud	|V| = 800	|E| = 19176	Semi-Greedy-2 Cut Value = 234		Local Cut Value = 1750	Local Search Iterations = 546	GRASP Iterations = 50	GRASP Cut Value = 1852
input/g8.rud	|V| = 800	|E| = 19176	Semi-Greedy-2 Cut Value = 207		Local Cut Value = 1746	Local Search Iterations = 555	GRASP Iterations = 50	GRASP Cut Value = 1821
input/g44.rud	|V| = 1000	|E| = 9990	Semi-Greedy-2 Cut Value = 5367		Local Cut Value = 6395	Local Search Iterations = 446	GRASP Iterations = 50	GRASP Cut Value = 6464
input/g46.rud	|V| = 1000	|E| = 9990	Semi-Greedy-2 Cut Value = 5356		Local Cut Value = 6398	Local Search Iterations = 447	GRASP Iterations = 50	GRASP Cut Value = 6471
input/g45.rud	|V| = 1000	|E| = 9990	Semi-Greedy-2 Cut Value = 5359		Local Cut Value = 6391	Local Search Iterations = 448	GRASP Iterations = 50	GRASP Cut Value = 6457
input/g47.rud	|V| = 1000	|E| = 9990	Semi-Greedy-2 Cut Value = 5355		Local Cut Value = 6404	Local Search Iterations = 463	GRASP Iterations = 50	GRASP Cut Value = 6478
input/g43.rud	|V| = 1000	|E| = 9990	Semi-Greedy-2 Cut Value = 5366		Local Cut Value = 6396	Local Search Iterations = 447	GRASP Iterations = 50	GRASP Cut Value = 6464
input/g4.rud	|V| = 800	|E| = 19176	Semi-Greedy-2 Cut Value = 9884		Local Cut Value = 11381	Local Search Iterations = 542	GRASP Iterations = 50	GRASP Cut Value = 11462
