input/g36.rud	|V| = 2000	|E| = 11766	Semi-Greedy-1 Cut Value = 7361		Local Cut Value = 7435	Local Search Iterations = 58	GRASP Iterations = 60	GRASP Cut Value = 7472
input/g37.rud	|V| = 2000	|E| = 11785	Semi-Greedy-1 Cut Value = 7321		Local Cut Value = 7421	Local Search Iterations = 78	GRASP Iterations = 60	GRASP Cut Value = 7461
input/g42.rud	|V| = 2000	|E| = 11779	Semi-Greedy-1 Cut Value = 2033		Local Cut Value = 2181	Local Search Iterations = 95	GRASP Iterations = 60	GRASP Cut Value = 2243
input/g38.rud	|V| = 2000	|E| = 11779	Semi-Greedy-1 Cut Value = 7188		Local Cut Value = 7359	Local Search Iterations = 124	GRASP Iterations = 60	GRASP Cut Value = 7393
input/g23.rud	|V| = 2000	|E| = 19990	Semi-Greedy-1 Cut Value = 12774		Local Cut Value = 12952	Local Search Iterations = 105	GRASP Iterations = 60	GRASP Cut Value = 13039
input/g26.rud	|V| = 2000	|E| = 19990	Semi-Greedy-1 Cut Value = 12727		Local Cut Value = 12923	Local Search Iterations = 116	GRASP Iterations = 60	GRASP Cut Value = 13003
input/g35.rud	|V| = 2000	|E| = 11778	Semi-Greedy-1 Cut Value = 7364		Local Cut Value = 7439	Local Search Iterations = 58	GRASP Iterations = 60	GRASP Cut Value = 7467
input/g34.rud	|V| = 2000	|E| = 4000	Semi-Greedy-1 Cut Value = 976		Local Cut Value = 1063	Local Search Iterations = 43	GRASP Iterations = 60	GRASP Cut Value = 1102
input/g39.rud	|V| = 2000	|E| = 11778	Semi-Greedy-1 Cut Value = 1981		Local Cut Value = 2114	Local Search Iterations = 88	GRASP Iterations = 60	GRASP Cut Value = 2197
input/g32.rud	|V| = 2000	|E| = 4000	Semi-Greedy-1 Cut Value = 1015		Local Cut Value = 1098	Local Search Iterations = 41	GRASP Iterations = 60	GRASP Cut Value = 1156
input/g33.rud	|V| = 2000	|E| = 4000	Semi-Greedy-1 Cut Value = 982		Local Cut Value = 1072	Local Search Iterations = 44	GRASP Iterations = 60	GRASP Cut Value = 1118
input/g27.rud	|V| = 2000	|E| = 19990	Semi-Greedy-1 Cut Value = 2639		Local Cut Value = 2885	Local Search Iterations = 145	GRASP Iterations = 60	GRASP Cut Value = 3006
